X,GSM120468,GSM120475,GSM120477,GSM120478,GSM120481,GSM120484,GSM120486,GSM120487,GSM120488,GSM120493,GSM120495,GSM120496,GSM120500,GSM120505,GSM120506,GSM120508,GSM120518,GSM120524,GSM120529,GSM120537,GSM120541,GSM120543,GSM120544,GSM120545,GSM120551,GSM120555,GSM120558,GSM120560,GSM120562,GSM120569,GSM120570,GSM120571,GSM120573,GSM120597,GSM120598,GSM120599,GSM120601,GSM120604,GSM120625,GSM120626,GSM120627,GSM120630,GSM120632,GSM120633,GSM120637,GSM120469,GSM120470,GSM120483,GSM120485,GSM120489,GSM120492,GSM120494,GSM120497,GSM120498,GSM120501,GSM120503,GSM120510,GSM120512,GSM120515,GSM120516,GSM120520,GSM120522,GSM120526,GSM120528,GSM120532,GSM120534,GSM120536,GSM120539,GSM120540,GSM120542,GSM120546,GSM120547,GSM120548,GSM120549,GSM120550,GSM120552,GSM120553,GSM120554,GSM120556,GSM120557,GSM120559,GSM120561,GSM120563,GSM120564,GSM120565,GSM120566,GSM120567,GSM120568,GSM120572,GSM120592,GSM120593,GSM120595,GSM120596,GSM120600,GSM120602,GSM120603,GSM120605,GSM120606,GSM120628,GSM120629,GSM120631,GSM120634,GSM120635,GSM120636,GSM120639
11124,-2.329561575,-2.526782756,-0.037137073,-1.229838979,-1.896745346,0.705288264,-2.01755654,-0.402867016,-0.40624165,-2.021217006,-2.424270538,-1.754873854,-2.195750474,-0.078805379,-0.981748417,-1.934465172,0.323972605,-3.388801385,-2.480251581,-1.272121144,0.422934534,-1.427597751,-1.716318465,-2.54436444,-1.560539428,-1.270107574,-1.224824922,0.439289041,-1.164353635,-1.717732575,-2.509863928,-0.460688882,-0.864784288,-0.866389054,-0.711847844,-2.671442546,-0.507109946,-2.45741086,-2.411156359,-2.633472374,-0.242215883,-2.543034812,-2.194865294,-1.859359929,-2.300594088,-0.109428906,-2.427995682,0.229532827,-0.244255557,0.069894032,-0.046875738,2.649393408,0.73899766,1.199818284,-1.042979201,-0.022981277,-1.52441921,0.120591004,-2.340060316,0.368564361,0.940367412,-1.504088596,-1.335940505,-0.600442399,-0.015613569,-0.881023823,0.862687147,0.284944665,-1.067466698,0.186407472,1.919602084,-2.043443034,0.371966021,-1.17933911,-2.751228707,0.526534434,1.964022262,-0.534947835,0.970518723,-0.556575597,-0.705719511,1.071245409,-0.369716623,-0.562609613,1.478465897,-2.323727332,-2.060243284,0.063319887,0.852156299,-0.650113937,-0.099503597,-0.858565439,-0.16048114,-1.597719002,0.234818878,1.408659807,-0.513377595,-0.983595652,0.074605414,-0.381978434,-2.922137422,-0.816251636,-0.898619609,-2.021650647,-0.844957383
11336,-0.873767143,-1.347264853,-0.732897022,-1.353328154,-1.414653818,-1.470765737,-0.736747786,-1.098349731,-0.785432742,-1.453443254,-1.433827888,-1.061123347,-1.456627072,-0.485075277,-0.354860147,-0.968796158,-1.187068872,-1.261560455,-1.445494653,-1.189336295,-1.041199777,-1.133213553,-1.262490393,-0.688876148,-0.977251422,-0.412220765,-1.493053164,0.006342031,-0.696971823,-1.251602749,-1.259704351,-1.136716443,-0.484251566,-1.201262969,-1.002657323,-2.018622375,-1.104799477,-1.468783275,-0.746298289,-1.266203816,-0.914031478,-1.179559873,-1.296420449,-1.083968145,-1.897810332,-0.189612006,-1.102002622,-1.297890545,-0.706580063,-0.542780842,-0.894497986,-1.079296436,-0.574919388,-0.686020697,0.181924774,0.109806166,-0.794754762,-1.048387203,-0.404056145,-0.488448232,-0.398895009,-1.095066614,-0.243332119,-0.673826535,-0.595610495,-0.715273474,-0.665887851,-0.867356923,-1.011594009,0.066632484,-0.205323095,-0.815507814,-0.870068442,-1.186872512,-1.609003149,-0.782269148,-0.871575612,-0.963070724,-0.077393123,-0.784301788,-0.361723662,0.77029163,0.107348956,-1.097537307,-0.413527849,-0.878097007,-1.333911591,-1.262775246,-0.658409987,-0.97992795,-0.771168224,-0.744110328,-0.774822689,-0.765705122,-0.64145478,-0.953895159,-1.194754461,0.403885857,-0.493257041,-1.294616875,0.648738585,-0.425623935,-0.564887016,-0.810341389,-0.955119727
11369,-0.579389386,-0.144389546,-0.133770825,0.305549748,0.340307194,0.164531652,0.492215666,-0.47746068,0.023238431,0.230261773,0.028219263,-0.210674133,0.341434814,1.198601267,0.570291015,0.341434814,-0.78858904,-1.167397888,0.341434814,0.093362608,0.627276437,1.094304148,0.341434814,0.655456186,0.313492845,-0.281864601,1.973894329,0.17248687,0.865550378,0.536339576,-0.293363125,0.0969297,0.340630546,0.250124599,0.152814165,0.261848921,0.303668223,0.330413667,0.121694583,0.557797979,-0.152668791,1.078134295,-0.358107058,-0.397003484,-0.337866528,1.070963368,-0.372730432,-0.391945099,2.461768736,0.595863663,0.455986089,1.085054262,-0.327726671,1.9760843,0.210023798,0.107134594,0.341434814,0.141306425,-0.294467873,0.341434814,5.368470698,0.429214021,-0.583805672,0.342239081,0.987159214,2.595953145,3.980287505,0.137685628,-0.394900983,-0.073740289,0.87699868,0.256676104,5.364209075,1.128046175,-0.319193113,2.342800022,2.833230908,2.538234147,4.20802808,-0.30206533,0.341434814,0.786906832,-0.312028718,0.988304744,0.821672557,3.486581685,0.079809401,5.716971067,0.962542435,3.945340247,1.875435549,6.668828593,0.341434814,5.500846976,1.091957971,0.781701564,6.05943088,0.341434814,0.212389595,2.427279648,0.085186788,3.008244408,3.006728399,2.163656556,1.193241641
11396,-3.681501053,-3.977585057,-3.574899921,-2.26993928,-2.897360888,-4.255356171,-3.648654327,-4.185524965,-3.333681824,-4.827465269,-4.043064049,-3.990664171,-3.622117445,-2.398167705,-1.621736041,-3.980907485,-3.233457751,-2.788057661,-5.068723205,-3.724992827,-2.234005657,-3.109619048,-1.822154247,-2.126149691,-2.350754596,-3.461109937,-1.803194554,-1.835963164,-3.99245839,-4.120327471,-3.461040282,-4.318156577,-4.241639161,-4.120297922,-4.242024242,-1.611285337,-3.552406664,-1.809352938,-3.046683191,-2.092780745,-3.697531577,-2.695916103,-3.214137569,-3.166378794,-3.735708951,-1.424886823,-2.542709395,-1.788667289,-3.432734182,-0.379744763,-4.1121051,-1.736630421,-2.709050821,-1.654964493,-2.237780823,-1.316769011,-2.353024444,-2.056143834,-2.034905483,-2.768861386,-1.535670259,-1.276995265,-2.078140263,-2.816716495,-1.680134007,-2.650006862,-1.496017717,-0.192742762,-1.850653913,-1.250785135,-0.946007559,-1.591459654,-2.056844937,-0.202989283,-4.268106233,-3.863973998,-0.640537625,-1.101059552,-1.915108104,-3.979454492,-1.341827101,-0.542778037,-0.59135289,-2.185661679,-1.66193313,-2.027175331,-1.964686871,-2.085357655,-1.113135249,-2.89774192,-1.665997212,-3.119047426,-2.888783437,-2.562154561,-1.57202968,-4.378175969,-2.710677988,-0.871578043,-4.572148632,-2.643485232,-1.388135665,-2.36950459,-2.06320567,-2.818156144,-5.276564126
11495,1.77738576,1.941645575,0.228433882,0.336729562,1.788901591,0.297801409,1.545812469,0.303737011,1.368295327,1.616866451,1.407110406,0.568917391,2.140398756,0.545317686,-0.814519383,0.690512484,-0.185154408,0.579132035,1.830919169,0.824015547,1.08639276,0.267176256,0.651383793,0.936718274,0.159924762,1.113029056,-0.695149624,0.677807755,0.943186181,1.799585977,1.972835682,-1.076705583,0.706186446,-0.252021519,0.831877067,1.835128185,2.359449481,2.507294336,2.837956748,1.74852533,0.720668685,0.327017134,3.695303173,1.354083247,1.561453046,-0.964483544,-0.236612869,0.19982209,0.267176256,-1.828472881,0.934505094,0.267176256,-1.419252267,-1.9005196,0.59854225,-2.259226284,0.267176256,-0.434845339,-0.68469608,0.267176256,-0.880556846,-2.93070738,-0.174209215,-0.041635668,0.267176256,-0.994775868,-1.337635398,-1.208331715,-2.526973595,-1.369229583,0.267176256,-0.663089961,-0.082944333,0.57236593,0.542495593,-0.781983499,-2.027420824,0.267176256,0.145799333,-0.731507805,-1.181720631,-0.899227244,-1.135528657,-0.390593997,-0.805475616,1.191798034,0.106349779,-0.605577928,-2.304718171,-0.549562039,-1.095144025,-1.733536473,-0.539201672,-0.569047378,-0.150321691,0.267176256,-1.769301542,0.267176256,1.086280276,0.461745373,-0.412584393,0.267176256,1.077620126,0.553957068,0.395790107
11502,-3.17235853,-0.951194368,-1.807842045,-1.534456116,-1.280023093,-0.84432537,-0.055128919,-1.587341864,-1.086578459,-1.756901498,-1.66240741,-2.164080742,-1.671368139,-0.751850251,-1.507707717,-2.016795476,-0.640769716,-1.264108448,-1.936289775,-1.365516063,-0.86154642,-1.621463399,-0.418710675,-0.479745606,-1.83374106,-0.328861167,-0.926506829,-1.458822214,-1.144395427,-0.796804914,-2.066034251,-1.37845048,-0.3862893,-1.004773022,-0.083071817,-1.277505501,-1.741082434,-1.403992134,-1.090603606,-0.422548463,-0.504246816,-0.746581167,-0.729453566,-0.669201621,-1.734378147,0.388946074,-2.254243524,0.12257739,-0.460781369,-0.402670395,-0.539168491,1.244523217,0.152937232,-0.069182852,-0.924418884,-0.117837359,-0.337883992,0.215367626,-0.258952045,0.097887599,0.497268164,-0.746560344,-1.596573547,-0.376751305,-0.043330948,-0.121891386,0.59351616,1.250348657,-1.467104532,0.089150382,0.829291946,-0.775323894,-0.433162888,0.186581472,-2.217156968,0.864022851,0.521872707,1.443124607,0.055313137,-0.499629371,-1.988677042,-0.823336406,-0.070858911,-0.032453463,-1.386069368,-1.440657576,-1.022179474,-0.39894215,0.25925448,-0.749389105,-0.074063613,-0.045075554,-0.79604334,-1.140147752,-0.791856967,-0.474938671,-0.0647068,0.595857632,-0.125084268,-0.426451605,0.132375635,-0.20588973,-0.42505508,-1.208080718,-1.556409405
11742,0.353643635,1.579448807,1.750751125,2.018446586,-1.248400606,2.369647911,1.359535665,1.742971357,1.634984862,0.628939937,2.486168806,0.697597535,1.611761499,1.480712771,1.965762166,1.327390179,1.726235562,2.170083335,0.298457224,1.295949876,1.132399489,1.790257229,0.775399433,1.667410252,0.313352939,2.840512887,1.799404129,2.434532897,1.647750216,3.101879748,3.416260446,0.153939215,1.475240723,1.416492745,1.987343898,-0.287540015,2.461042303,1.566124639,3.908264648,-0.016159304,2.297979395,1.727408546,0.927951603,1.745500559,2.689308409,-1.423853316,1.970939639,-0.717482834,-0.112520279,0.649712453,2.244529281,-1.608133063,0.460039508,-1.279271453,1.504112391,1.005995497,1.143341879,1.67534244,-0.338148043,1.522923604,-1.037728361,-0.534387449,2.387945411,0.51279233,-0.585848279,2.274146428,-1.693505497,0.51030005,1.210338464,0.780270136,-1.052390182,0.442300782,-0.597255145,0.360639053,3.960926486,0.682194385,1.209112471,0.130213604,-0.052317191,1.381239424,-0.148125301,-2.544724679,-0.612479551,-0.070305622,0.259924463,0.463066275,1.506743131,-0.508029264,0.564768659,1.154284269,0.552203652,-0.269976018,0.701406921,-1.213688625,-0.23546357,0.015473468,-0.097608713,-1.225597842,2.858620197,1.533013755,-0.383650506,2.123523323,1.252893585,1.76308751,1.398799372
11778,1.191901887,1.997786714,0.815729691,1.32703656,1.167057278,1.166965327,1.258007144,0.529585452,0.809379175,1.485681715,2.075779547,1.986603597,1.362882292,1.456772471,1.676075757,1.288670483,0.352118172,1.50137899,0.814659374,1.118516653,0.444240289,0.707001638,0.956399625,1.40789772,0.682967968,0.903467858,0.712951015,0.730252558,0.865578557,1.531781494,1.290483148,1.234781735,0.9721541,0.708327473,0.825653031,1.510316429,1.80193718,1.744987572,1.577230366,0.584268485,1.37901776,1.87029729,1.058190209,0.633423896,1.067465632,0.426485159,1.150786981,0.240246095,-0.357806604,1.27715717,0.924324038,0.528559542,0.642266143,-0.139509741,1.10267344,0.311822794,0.536151477,0.938208826,1.422639394,-0.151067654,0.132465744,-0.378590698,1.325366258,0.241770707,0.442493942,0.797407615,1.098298905,-0.528659498,0.934086929,0.448433794,0.639381152,1.049237276,0.432894806,0.549286919,1.29292071,0.467403108,0.447587403,0.397877643,-0.368043221,0.206078349,-0.119396546,0.065394523,0.605692595,0.375796668,0.295207785,0.949615758,1.904803868,0.323332919,0.395860716,-0.237338579,0.32902678,0.720881125,0.810228562,0.952095026,0.542246267,0.025927494,-0.065084811,-0.771827105,1.005170586,0.862584707,0.192749389,0.734845028,0.91969101,0.648952856,0.032864381
11829,-0.179858136,0.187454035,-0.059595365,0.090591904,0.027206513,-0.093667925,-0.145119567,0.231370127,-0.224933918,0.045566919,0.28512979,-0.007191171,-0.008645907,-0.1099535,-0.123242653,-0.007223995,-0.150337973,0.500758693,-0.028694931,0.167926237,0.070717242,-0.188556098,-0.064804611,-0.333469926,-0.124073502,-0.020819328,0.591182689,-0.049393384,0.087642971,0.062407293,0.135989986,0.525837215,0.282496529,-0.011282291,-0.089330481,0.012419584,0.119826011,0.345355917,0.016133846,0.049022666,-0.080650647,0.166883554,-0.055932035,0.278892101,-0.217167262,-0.150925314,0.084948585,0.095477295,0.390668036,0.292462686,-0.112943973,-0.042046866,0.095008806,0.102802456,0.258039979,0.286440474,1.196308332,-0.17201824,-0.01797342,0.239004962,0.275967375,0.417564478,0.413087573,0.160201601,0.560161143,0.142954262,0.065088965,0.253979395,0.364940385,0.19330775,0.175339855,0.050864625,0.717416958,0.177186628,0.137951776,0.822353967,0.632405104,-0.255860178,0.006788521,0.683213929,0.405821799,0.364330834,0.616096803,0.699825179,0.105339622,0.244247901,-0.107855866,0.141502184,0.577124028,0.186134828,0.336281105,0.237444746,0.722466972,0.986972099,0.647330899,1.253113274,0.221773523,0.528561254,0.339719478,0.480095536,0.499027062,-0.251434899,0.129165854,0.549412284,1.043011242
11831,0.362893207,-0.324922317,-0.488573766,-0.556691765,0.082758906,-0.592789187,-0.691607578,0.324862455,-0.565651529,-0.328147136,-0.194218335,-0.539476274,-0.572768248,0.516516384,0.264527791,-0.622453779,-0.277065713,-0.45856409,-0.443215484,-0.403360778,0.042145358,-0.840979176,-0.30691523,-0.223888934,-0.602249253,-0.574869046,0.711666812,0.191566818,0.055769443,-0.300837658,-0.354538652,-0.334307735,-0.547642048,-0.362200076,-0.185483901,-0.479780357,0.170460978,-0.047583041,-0.220845556,0.015508579,0.128558669,-0.020791913,0.348139426,0.043924992,-0.10681282,0.088406311,-0.080007019,0.158495164,0.288237673,0.049934368,-0.377063927,0.030299763,0.666146597,0.836418853,-0.297594144,0.081570674,0.795193224,0.111178265,-0.185996568,-0.201919694,0.82524306,0.580032065,0.307782017,-0.09795812,0.712808787,0.283160028,0.631867472,0.497513788,-0.065836674,0.379421479,1.00055044,0.104618951,0.545132054,0.263715181,0.024118806,0.360734939,0.428354859,0.737390405,0.262770192,-0.331217348,-0.226709779,-0.141008594,-0.476466147,0.431946839,0.146772304,1.092720442,-0.373920001,0.665059528,0.392045421,0.1073563,-0.273779073,0.194878585,-0.104422266,0.641282701,0.829928708,-0.418441514,1.08265952,-0.251321127,-0.483771499,0.197311912,0.732845528,0.000406508,0.408680041,0.184685612,-0.368173667
11863,-1.710965078,-3.329922775,-1.621079323,-1.775927577,-1.709144524,-1.918830025,-2.357258962,-1.022201189,-1.581657808,-1.648805739,-2.810629629,-2.31259315,-2.090077026,-1.22780837,-1.47310067,-1.511771145,-1.134768385,-1.7621941,-2.600880147,-1.751404171,-1.191432807,-2.045134108,-1.42927913,-1.113946279,-1.353832287,-2.482136207,-0.534206209,-1.583992185,-1.302146264,-1.585957147,-2.705280878,-1.50699002,-1.480351767,-1.682780897,-1.665888032,-0.785995553,-1.945907638,-1.996718798,-2.250270018,-0.555725914,-1.191505935,-1.609538341,-1.401715694,-2.682595412,-2.606667847,-0.517157552,-1.949355646,-0.87796292,-0.944824539,-1.334763419,-1.600754005,-1.548617079,-0.852665925,-1.29509381,-1.570522224,-0.425919028,0.350754741,-1.582163264,-1.450390773,-1.87280764,-0.169131635,-0.504632942,-1.205911712,-1.040366796,-0.093556732,-2.074807315,0.065328285,-0.87887763,-0.931856154,-1.314782526,-0.258772645,-1.218281233,-0.531124822,-0.543954062,-1.284159015,-1.020423751,-0.114614816,-0.458276574,-2.261101013,-1.334647529,-1.926114444,0.183440336,-0.078829669,-0.075291647,-1.611136948,-1.451361637,-0.959166259,-0.481522686,0.236980048,-1.011615626,-0.418506656,-1.622455103,-1.397562599,-0.477474234,-0.840802829,-1.056547661,-1.738683994,-0.395281096,-1.318435238,-1.418615183,-1.610122344,-2.052522389,-0.82915686,-1.484169172,-1.579983927
11922,1.217396546,4.050264713,0.814894818,2.907533563,2.0885474,0.973274994,1.171452594,0.777564369,0.805292208,0.856575329,1.308563565,2.108372457,1.8127844,2.380996534,2.647387695,1.476257204,1.978931188,1.452474284,1.622117362,1.671731002,3.207488508,1.256532041,0.917038061,1.626700122,1.381413432,1.577151012,1.077311258,1.211251268,0.939771935,1.753630401,1.320633331,1.195955552,1.075277514,0.513304388,1.518095035,3.528453221,1.437269522,3.513254884,2.588639207,0.811563385,1.45689323,1.374857693,1.921349522,1.846905597,1.847853255,0.389840505,2.653277546,0.154540572,0.94487376,-0.044931111,0.992498755,0.712858843,0.612631794,0.110165443,1.458872493,0.442153654,0.563167244,0.662760884,1.717861855,0.764668342,0.336405085,1.043649487,1.825449311,0.668577463,0.250609628,0.816977763,0.361607151,0.720965018,0.730622639,0.452557836,-0.475560428,0.486676985,0.774311186,-0.323729098,1.872695291,0.673850612,0.29311079,0.083438822,1.747045348,0.917469196,1.071535412,0.810200962,0.425126924,0.072271516,0.591566589,1.610880222,1.524531203,0.675920961,-0.154975824,0.874757498,0.414190902,1.01765862,0.457520603,0.707308033,0.177505831,0.036187568,-0.047661998,-0.100914672,2.239301226,0.87098532,2.181192923,0.956371815,2.020412347,1.217700824,0.767482471
11933,-0.724118812,-1.336453531,-1.090907029,-1.203155682,-1.173903251,-1.488247951,-0.783748295,-1.316429893,-0.838947939,-1.714818905,-0.987216192,-1.271745544,-1.759193905,-1.017101776,-1.194585971,-1.379779824,-1.363903084,-1.856958223,-1.950755985,-0.992551619,-0.672256458,-2.203736078,-0.938357777,-1.464324909,-1.331774646,-1.168388084,-0.908536885,-0.88897149,-1.102067362,-1.349924228,-1.463640158,-1.434942974,-1.326212787,-1.494218981,-0.990667732,-0.961050726,-1.29878931,-0.840409813,-1.352467157,0.390387285,-0.772961007,-1.306767185,-0.922303497,-1.479984954,-1.615551532,0.342528147,-1.154248301,-1.601810307,-0.871353051,0.465785065,-0.879467683,0.006353218,-0.36530878,0.202499577,-0.725563699,-0.22980319,-1.45007626,-0.45244782,-0.213202872,-1.032848414,-0.239990396,-0.837744891,-1.05108715,-0.306134441,-1.282802973,-0.737096211,-0.387698993,-0.213701379,-0.022895193,-0.408709066,-0.137155694,-0.213356094,-0.613052857,-0.675341625,-1.860696197,-1.228441632,0.279014004,-0.518831453,-0.470374397,-0.926789632,-1.00469476,0.13252874,0.594687104,-0.045429854,-0.966351171,-1.014642656,-0.873323226,-0.511214327,-0.361438853,-0.988937985,-0.400331377,-0.750522416,-0.986641986,-0.221086694,-0.645119916,-1.695970839,-0.859094825,-0.747530654,-1.136695431,-1.115796015,-0.395650523,-0.490134542,-0.315317573,-0.982732979,-1.947146157
11996,2.419972878,1.412430302,1.284992139,1.331567979,2.760060188,1.602555037,2.462938333,2.225422593,2.295569552,3.261285667,3.182833766,0.756032986,2.110785227,1.174310654,3.841477881,1.60969374,2.274301185,1.440345957,2.109383033,1.869642845,2.041321697,1.822244907,1.922139995,1.882392609,1.23787952,2.658418868,2.629754779,1.485569599,2.222277731,2.000849267,1.418716497,1.101480783,2.290697328,1.568511794,2.913901752,4.022076807,3.605301055,3.606575159,3.895147202,1.233048261,2.723257848,2.722843518,2.740640013,3.298237734,1.88915863,0.868085362,2.612936585,0.52170226,1.818221144,-0.181717501,2.654971689,0.77166822,1.841517435,0.709378104,2.378177654,0.59360359,-1.19544121,1.774080099,0.38619795,1.211373423,1.405051598,2.081311046,2.206755201,1.365707087,1.071959863,1.25596363,0.88791828,2.872358886,2.334273827,1.195844137,1.720175691,1.082637432,1.457505406,-0.250802411,1.548527588,1.837921246,0.798228086,0.169121523,1.742327588,2.614070268,1.55116659,0.368897416,0.470790611,3.052976488,0.625076388,1.031848501,3.756889128,0.692437762,1.559937848,1.260276908,1.481922001,0.286168288,0.642393653,0.149196539,0.963470726,0.661475894,-0.06701914,0.895815972,2.532618548,2.147062529,1.402638798,2.619755426,1.238666253,1.99578809,0.906697483
12068,-3.562891407,-3.885761028,-4.016569261,-3.563781402,-3.253377985,-4.12993398,-4.607150183,-2.957891189,-3.155184909,-4.669536879,-3.468515224,-3.888798128,-4.78100701,-3.245288402,-1.961117332,-2.858066813,-3.205303057,-2.572496763,-2.395237611,-3.546246964,-2.3196787,-2.565457567,-2.139938776,-1.054149932,-3.000073052,-3.989198353,-1.303131266,-2.163112636,-2.209168621,-3.92561647,-4.271632563,-3.925790023,-3.534560646,-5.297846863,-2.715621022,-0.551254838,-3.858033531,-3.9936411,-2.875201947,-1.907977335,-3.632898259,-4.987924884,-2.393359345,-2.972797598,-2.012538076,-1.64087027,-1.843010915,-0.563882936,-5.939790152,-0.613544216,-4.516996895,-0.088409128,-1.836710187,-1.948405478,-1.59094281,-1.008786792,-2.292695437,-3.773011768,-1.860375012,-3.719307047,-1.102495937,-1.355329001,-2.022391926,-2.672643796,-1.269811574,-2.537377246,-0.653411151,-0.176971988,-1.283088817,-0.300045727,-1.014227225,-2.664105876,-1.843937824,-1.003148458,-2.395237611,-2.395237611,-1.304350114,-0.413947838,-1.936019287,-3.73059253,-2.193297009,-0.399885856,-0.639717064,-0.712365243,-2.410008058,-1.978528448,-2.00424404,-1.937112954,-2.035718932,-2.397115877,-1.904553813,-3.839026619,-2.919408264,-2.35162324,-1.931555967,-4.079606287,-2.395237611,-1.036173988,-5.173980735,-4.814577008,-0.882294099,-2.635924899,-1.68947524,-2.727717486,-2.395237611
12077,-1.055024476,-1.193269769,-0.998430546,-0.97741375,-1.028229752,-0.104620458,-0.663659082,-0.35117053,-0.423069358,-0.810198513,-0.000257082,-0.740387193,-0.694582548,-0.704567625,-0.796294964,-0.676486579,-0.575198917,-0.073382438,-1.19863494,-0.82966006,-0.546676903,-1.146556996,-0.811262197,-0.644277818,-0.884873555,-1.264829748,-0.341458504,-0.651309064,-0.938751145,-0.596635072,-0.869611283,-0.695205475,-0.468477145,-0.933051762,-1.438405466,-0.782965207,-0.929908251,-0.645080784,-1.383258693,0.1630017,-0.690834529,-0.40025019,-0.773736321,-0.364734269,-0.772056997,-0.264808792,-0.27264935,-0.46495388,-0.54563301,0.179867505,-0.570311002,-0.255751908,-0.669788854,-0.3289364,-0.351436145,-0.046630363,0.443979832,-0.556798322,-0.120453511,-0.265476275,-0.45263144,0.06983929,-0.349518029,-0.107968334,0.643818607,-0.692035948,-0.602475924,-0.600701237,-0.267269854,1.408012377,-0.993645725,0.213105881,-0.683062695,-0.756281439,-0.497672163,-0.096671481,0.677162771,-0.866237622,-0.718647479,-0.621411674,0.205009763,-0.367900697,-0.708314881,0.98427073,-0.076994719,-0.533714632,0.234275146,-0.296334748,0.219473947,-0.205927725,-0.512196788,0.080420072,-0.45017457,0.067082874,-0.326842191,-0.523717697,0.101895942,-0.856543406,-0.694377901,-0.168465975,-0.042351365,-0.438592785,-0.222494946,-0.698644292,-0.236818837
12156,-1.345165142,0.396450692,-1.123308225,-1.404385079,-1.196793417,-0.872456511,-1.153670037,-0.635628414,-0.581305308,-1.29826033,-1.14050898,-0.900622136,-1.579673403,-0.574201003,-0.412145244,-1.188023551,-1.142056635,-0.783085856,-1.55576757,-1.127159495,-0.857498965,-1.307915836,-1.00767789,-0.894995677,-1.400320606,-1.450470196,-1.110487406,-0.371237748,-0.64209293,-1.370209907,-1.452816498,-1.098937522,-1.017687844,-1.374935914,-1.210406132,-1.164613633,-0.64146268,-1.21929855,-1.43005465,0.353950122,-1.395094731,-1.13484858,-1.671008386,-1.034662877,-1.435062007,-0.730930337,-0.787272688,-0.65240956,-1.398651049,-0.134047099,-1.288324782,-0.627965072,-0.596130132,-0.394637483,-0.804178663,-0.369646983,-0.475329473,-1.118992299,-0.062074713,-0.900406078,-0.238403398,-0.60307274,-0.881899865,-1.075719499,-0.146043243,-0.939308733,-0.338163501,0.130596787,-0.605949875,-0.473431855,-0.753746394,-0.260181288,-0.904058006,-0.812537782,-0.387807735,-0.724075948,0.216271684,-0.510207761,-1.23427427,-1.441949814,-0.1417903,0.161139298,-0.456980928,-0.492020646,-0.632530151,-0.357315259,-0.465417587,-0.960103461,-0.557958704,-0.49602186,-0.668560205,-0.499375171,-0.909128928,-0.299741061,-0.39916543,-0.727566944,-0.192914432,-0.779924665,-1.347009891,-0.944910317,-0.354104306,-0.686369604,-0.959858506,-1.418662345,-0.875098909
12170,-4.014265078,-4.800190136,-3.888082892,-2.552432566,-2.423824578,-4.68467249,-3.840378937,-6.070925841,-4.128568961,-5.507173955,-4.239035824,-4.181512989,-4.520068832,-4.630524273,-3.342830502,-4.472610237,-4.855495923,-2.896787652,-7.502077045,-5.634019449,-3.075662222,-3.763400679,-2.300888221,-2.359262393,-2.876743509,-4.434211881,-2.249979903,-3.707099322,-4.326453665,-4.283855996,-4.384111559,-5.209826981,-5.147768223,-4.453317192,-4.164459229,-2.514297947,-4.362015455,-2.725620759,-4.211268285,-0.91386358,-7.864672818,-3.385547278,-2.511553865,-3.764678787,-3.338967749,-0.996673791,-3.243769313,-5.12457784,-3.874035589,-1.325658711,-4.804334355,-1.970482948,-1.624686647,-1.758512297,-2.78130533,-1.782767153,-3.174408865,-2.596227921,-0.303057159,-3.237308746,-3.497513643,-2.769704534,-2.302411699,-1.514757253,-3.565442386,-2.495771207,-1.744610535,-3.619218375,-1.954022368,-1.744717796,-1.168123608,-0.870905464,-3.420726781,-1.834788586,-3.174408865,-4.21678211,-1.684692854,-2.800936145,-1.739981847,-4.482353425,-3.61785198,-1.072665659,-0.098125538,-1.694524836,-1.463216531,-5.0558078,-2.500947221,-2.633006564,-2.335812141,-2.818848699,-2.633455192,-2.591769904,-2.040745594,-2.276360501,-2.243007155,-3.174408865,-3.779093883,-3.172093501,-4.833475905,-3.5838954,-0.97884037,-1.613401112,-2.080627052,-4.042330866,-8.125783432
12180,-2.425926338,-2.628128954,-2.394878758,-1.326815522,-2.275599977,-2.240339661,-1.813277348,-2.593728626,-1.867245001,-2.680845634,-2.210993379,-2.604245001,-2.502231524,-1.698445578,-0.885005603,-3.313594934,-1.986109976,-2.252436011,-3.022732728,-1.994167188,-1.052514654,-1.680945287,-2.099471255,-0.392583481,-1.452141484,-1.986204902,-1.694068749,-1.585090358,-2.241556864,-2.07744388,-2.5305585,-2.514913422,-2.458612895,-2.531980477,-2.691737193,-0.780846873,-1.90255207,-0.739606229,-2.227819494,-1.55877666,-2.44049098,-1.501583628,-1.316939706,-2.214716584,-2.036573529,-0.352726117,-2.407227022,0.718792728,-2.333713289,0.818313545,-2.074639121,-0.168546769,-1.464926005,-0.547235248,-1.923539812,0.657994411,-1.555868495,-1.516716292,-1.775809423,-1.936432185,-1.150032376,0.454057891,-1.269061934,-1.44554192,0.218232063,-1.953267999,-0.322386772,0.121846408,-0.658880943,-0.767563376,-0.032667317,-0.371165562,-1.030026902,-0.169199918,-3.427133284,-2.042988194,-1.106777161,-0.055384192,-1.676741399,-3.331419349,-0.333928823,-0.544396413,0.499639958,-0.821004597,-1.13217483,-1.909838092,-1.392896214,-1.712416184,-0.472636802,-1.231930733,-1.083436477,-2.434453853,-2.044053764,-1.988562013,-0.85046289,-1.395597584,-1.864355048,-0.535991953,-2.761856675,-1.939119727,-0.16830693,-0.942057492,-2.004959815,-2.31961686,-3.122160294
